"Step","env: VSS_TUNED - ep_info/Goal","env: VSS_TUNED - ep_info/Goal__MIN","env: VSS_TUNED - ep_info/Goal__MAX"
"436121","0","0","0"
"436130","1","1","1"
"436142","-1","-1","-1"
"436147","1","1","1"
"436154","0","0","0"
"436160","0","0","0"
"436162","1","1","1"
"436177","1","1","1"
"436183","1","1","1"
"436193","0","0","0"
"436194","1","1","1"
"436198","0","0","0"
"436202","1","1","1"
"436208","0","0","0"
"436210","0.5","0","1"
"436213","0","0","0"
"436214","0","0","0"
"436222","1","1","1"
"436225","0","0","0"
"436235","0","0","0"
"436239","0","0","0"
"436247","1","1","1"
"436260","0","0","0"
"436264","0","0","0"
"436278","0","0","0"
"436290","1","1","1"
"436301","0","0","0"
"436315","1","1","1"
"436316","0","0","0"
"436318","1","1","1"
"436322","1","1","1"
"436338","0","0","0"
"436348","1","1","1"
"436357","0","0","0"
"436365","0","0","0"
"436370","0","0","0"
"436375","1","1","1"
"436377","0","0","0"
"436381","0","0","0"
"436390","1","1","1"
"436400","1","1","1"
"436401","1","1","1"
"436402","0","0","0"
"436412","0","0","0"
"436423","0","0","0"
"436427","1","1","1"
"436429","0.5","0","1"
"436432","1","1","1"
"436440","0","0","0"
"436442","0","0","0"
"436451","0","0","0"
"436455","0","0","0"
"436460","0","0","0"
"436465","1","1","1"
"436471","0","0","0"
"436496","0.5","0","1"
"436500","0","0","0"
"436505","0","0","0"
"436527","1","1","1"
"436529","1","1","1"
"436535","0","0","0"
"436544","1","1","1"
"436550","0","0","0"
"436561","0","0","0"
"436585","1","1","1"
"436588","1","1","1"
"436593","0","0","0"
"436598","0","0","0"
"436599","0","0","0"
"436601","1","1","1"
"436602","0","0","0"
"436610","0","0","0"
"436614","0","0","0"
"436615","-1","-1","-1"
"436622","1","1","1"
"436623","1","1","1"
"436630","1","1","1"
"436637","1","1","1"
"436645","1","1","1"
"436658","1","1","1"
"436664","1","1","1"
"436668","1","1","1"
"436672","1","1","1"
"436677","0","0","0"
"436679","1","1","1"
"436688","1","1","1"
"436689","1","1","1"
"436690","1","1","1"
"436691","1","1","1"
"436694","0","0","0"
"436696","1","1","1"
"436711","1","1","1"
"436713","1","1","1"
"436719","1","1","1"
"436736","1","1","1"
"436744","1","1","1"
"436755","1","1","1"
"436762","1","1","1"
"436769","1","1","1"
"436781","0","0","0"
"436782","1","1","1"
"436784","1","1","1"
"436785","0","0","0"
"436796","0","0","0"
"436809","0","0","0"
"436812","0","0","0"
"436822","0","0","0"
"436842","1","1","1"
"436854","0","0","0"
"436865","0","0","0"
"436870","0","0","0"
"436873","0","0","0"
"436882","0","0","0"
"436886","1","1","1"
"436918","0","0","0"
"436921","0","0","0"
"436927","0","0","0"
"436937","1","1","1"
"436940","1","1","1"
"436949","1","1","1"
"436953","1","1","1"
"436954","1","1","1"
"436955","1","1","1"
"436958","0.5","0","1"
"436960","0","0","0"
"436963","1","1","1"
"436969","0","0","0"
"436980","0","0","0"
"436997","1","1","1"
"436998","0","0","0"
"437002","0","0","0"
"437004","1","1","1"
"437015","0","0","0"
"437016","1","1","1"
"437018","1","1","1"
"437023","0","0","0"
"437024","0","0","0"
"437030","0","0","0"
"437032","1","1","1"
"437036","1","1","1"
"437053","1","1","1"
"437059","1","1","1"
"437069","0","0","0"
"437073","1","1","1"
"437077","0","0","0"
"437079","0","0","0"
"437082","1","1","1"
"437094","0","0","0"
"437101","0","0","0"
"437102","0","0","0"
"437112","1","1","1"
"437121","1","1","1"
"437122","1","1","1"
"437143","0","0","0"
"437152","0","0","0"
"437159","1","1","1"
"437162","0","0","0"
"437164","0.5","0","1"
"437171","0","0","0"
"437175","0","0","0"
"437179","1","1","1"
"437182","-1","-1","-1"
"437188","1","1","1"
"437195","0","0","0"
"437205","1","1","1"
"437222","0","0","0"
"437229","-1","-1","-1"
"437252","1","1","1"
"437266","0","0","0"
"437282","1","1","1"
"437286","0","0","0"
"437294","1","1","1"
"437296","1","1","1"
"437300","0","0","0"
"437312","0","0","0"
"437318","0","0","0"
"437320","1","1","1"
"437339","1","1","1"
"437353","1","1","1"
"437362","0","0","0"
"437375","1","1","1"
"437377","1","1","1"
"437380","0","0","0"
"437393","0","0","0"
"437398","0","0","0"
"437404","0","0","0"
"437424","0","0","0"
"437427","1","1","1"
"437434","1","1","1"
"437435","0","0","0"
"437436","0","0","0"
"437439","1","1","1"
"437453","0","0","0"
"437456","1","1","1"
"437459","0","0","0"
"437469","0","0","0"
"437507","0.5","0","1"
"437508","1","1","1"
"437511","0","0","0"
"437521","0","0","0"
"437527","-1","-1","-1"
"437532","1","1","1"
"437540","0","0","0"
"437547","0","0","0"
"437551","1","1","1"
"437554","1","1","1"
"437559","0","0","0"
"437562","0","0","0"
"437564","0","0","0"
"437567","1","1","1"
"437571","0","0","0"
"437579","1","1","1"
"437582","1","1","1"
"437599","0","0","0"
"437600","1","1","1"
"437633","1","1","1"
"437635","1","1","1"
"437636","1","1","1"
"437641","1","1","1"
"437646","0","0","0"
"437647","1","1","1"
"437652","0","0","0"
"437658","1","1","1"
"437678","-1","-1","-1"
"437681","0","0","0"
"437696","0","0","0"
"437704","0","0","0"
"437714","1","1","1"
"437720","1","1","1"
"437722","1","1","1"
"437723","1","1","1"
"437734","0","0","0"
"437740","1","1","1"
"437749","0","0","0"
"437753","0","0","0"
"437754","0","0","0"
"437762","0","0","0"
"437778","1","1","1"
"437780","0","0","0"
"437791","0","0","0"
"437793","0","0","0"
"437798","0.5","0","1"
"437800","1","1","1"
"437804","0","0","0"
"437815","0","0","0"
"437821","0","0","0"
"437835","0","0","0"
"437839","1","1","1"
"437845","0","0","0"
"437848","1","1","1"
"437859","0","0","0"
"437861","1","1","1"
"437866","1","1","1"
"437879","0","0","0"
"437880","1","1","1"
"437882","1","1","1"
"437886","0","0","0"
"437894","0","0","0"
"437898","0","0","0"
"437901","0","0","0"
"437902","0","0","0"
"437911","0","0","0"
"437912","0","0","0"
"437916","1","1","1"
"437930","1","1","1"
"437940","1","1","1"
"437944","0","0","0"
"437948","0","0","0"
"437954","0","0","0"
"437964","0","0","0"
"437970","1","1","1"
"437975","-1","-1","-1"
"437979","0","0","0"
"437988","0","0","0"
"437989","1","1","1"
"437996","0","0","0"
"438005","1","1","1"
"438007","1","1","1"
"438031","-1","-1","-1"
"438036","0","0","0"
"438041","0","0","0"
"438042","0","0","0"
"438048","1","1","1"
"438061","0.5","0","1"
"438064","1","1","1"
"438068","0","0","0"
"438073","1","1","1"
"438078","0","0","0"
"438082","0","0","0"
"438096","0","0","0"
"438112","0","0","0"
"438122","0","0","0"
"438128","1","1","1"
"438134","0","0","0"
"438147","1","1","1"
"438153","0","0","0"
"438160","0.5","0","1"
"438164","1","1","1"
"438172","1","1","1"
"438178","0","0","0"
"438189","1","1","1"
"438190","0","0","0"
"438193","1","1","1"
"438198","1","1","1"
"438200","0","0","0"
"438204","0","0","0"
"438212","1","1","1"
"438218","1","1","1"
"438223","1","1","1"
"438227","0","0","0"
"438229","0","0","0"
"438230","1","1","1"
"438240","1","1","1"
"438250","0","0","0"
"438251","0","0","0"
"438255","1","1","1"
"438261","0","0","0"
"438264","1","1","1"
"438279","0","0","0"
"438280","0","0","0"
"438293","0","0","0"
"438294","1","1","1"
"438296","0","0","0"
"438307","0","0","0"
"438313","0","0","0"
"438332","0","0","0"
"438351","0","0","0"
"438355","1","1","1"
"438364","1","1","1"
"438365","1","1","1"
"438370","0","0","0"
"438374","0","0","0"
"438382","1","1","1"
"438386","1","1","1"
"438391","1","1","1"
"438395","1","1","1"
"438406","1","1","1"
"438416","1","1","1"
"438420","0","0","0"
"438423","1","1","1"
"438433","0.5","0","1"
"438436","0","0","0"
"438442","0","0","0"
"438449","1","1","1"
"438472","1","1","1"
"438475","0","0","0"
"438476","1","1","1"
"438481","0","0","0"
"438482","1","1","1"
"438502","0","0","0"
"438509","1","1","1"
"438510","0.6666666666666666","0","1"
"438513","1","1","1"
"438518","1","1","1"
"438519","1","1","1"
"438523","0","0","0"
"438524","1","1","1"
"438526","1","1","1"
"438527","0","0","0"
"438530","0","0","0"
"438531","0","0","0"
"438550","0","0","0"
"438555","0","0","0"
"438560","0","0","0"
"438567","1","1","1"
"438568","0","0","0"
"438572","0","0","0"
"438575","0","0","0"
"438576","1","1","1"
"438581","-1","-1","-1"
"438590","1","1","1"
"438600","0","0","0"
"438604","1","1","1"
"438649","0","0","0"
"438650","0","0","0"
"438653","0","0","0"
"438657","0","0","0"
"438661","0","0","0"
"438671","0","0","0"
"438672","1","1","1"
"438680","1","1","1"
"438685","0","0","0"
"438692","1","1","1"
"438714","0","0","0"
"438759","0","0","0"
"438762","0","0","0"
"438765","0","0","0"
"438775","1","1","1"
"438776","1","1","1"
"438780","1","1","1"
"438807","1","1","1"
"438811","0","-1","1"
"438815","1","1","1"
"438819","-1","-1","-1"
"438823","0","0","0"
"438848","0","0","0"
"438855","1","1","1"
"438861","0","0","0"
"438877","1","1","1"
"438892","1","1","1"
"438901","0","0","0"
"438907","1","1","1"
"438910","0","0","0"
"438918","0","0","0"
"438933","1","1","1"
"438952","0","0","0"
"438975","0","0","0"
"438976","0.5","0","1"
"438983","0","0","0"
"438990","0","0","0"
"439000","0","0","0"
"439004","0","0","0"
"439006","1","1","1"
"439016","0","0","0"
"439023","1","1","1"
"439040","1","1","1"
"439041","1","1","1"
"439042","0","0","0"
"439053","1","1","1"
"439082","1","1","1"
"439087","1","1","1"
"439091","1","1","1"
"439115","1","1","1"
"439139","0","0","0"
"439140","1","1","1"
"439149","0","0","0"
"439158","0","0","0"
"439165","0","0","0"
"439168","1","1","1"
"439170","0","0","0"
"439177","1","1","1"
"439181","0","0","0"
"439184","1","1","1"
"439185","1","1","1"
"439187","1","1","1"
"439214","1","1","1"
"439221","0","0","0"
"439225","0","0","0"
"439234","-1","-1","-1"
"439242","0.5","0","1"
"439243","1","1","1"
"439245","0","0","0"
"439253","1","1","1"
"439257","1","1","1"
"439258","1","1","1"
"439271","0","0","0"
"439275","0","0","0"
"439277","0","0","0"
"439281","1","1","1"
"439286","0","0","0"
"439290","1","1","1"
"439296","0","0","0"
"439300","0","0","0"
"439301","0","0","0"
"439305","1","1","1"
"439318","0","0","0"
"439334","1","1","1"
"439335","1","1","1"
"439347","1","1","1"
"439354","-1","-1","-1"
"439355","0","0","0"
"439359","1","1","1"
"439361","1","1","1"
"439365","0.5","0","1"
"439367","1","1","1"
"439368","0","0","0"
"439375","0","0","0"
"439376","0","0","0"
"439383","0","0","0"
"439384","1","1","1"
"439385","1","1","1"
"439387","1","1","1"
"439388","1","1","1"
"439402","0.5","0","1"
"439404","0.5","0","1"
"439408","1","1","1"
"439414","1","1","1"
"439423","1","1","1"
"439436","0","0","0"
"439437","0","0","0"
"439440","0","0","0"
"439441","0","0","0"
"439453","0","0","0"
"439454","1","1","1"
"439455","0","0","0"
"439470","1","1","1"
"439479","0.5","0","1"
"439490","0","0","0"
"439495","0","0","0"
"439497","1","1","1"
"439506","0","0","0"
"439515","0","0","0"
"439517","0.5","0","1"
"439520","-1","-1","-1"
"439522","1","1","1"
"439523","1","1","1"
"439539","1","1","1"
"439551","1","1","1"
"439561","1","1","1"
"439569","1","1","1"
"439572","1","1","1"
"439576","0","0","0"
"439582","0.5","0","1"
"439584","1","1","1"
"439597","1","1","1"
"439607","0","0","0"
"439611","0","0","0"
"439616","0","0","0"
"439620","0","0","0"
"439621","0","0","0"
"439627","1","1","1"
"439639","1","1","1"
"439642","0","0","0"
"439652","1","1","1"
"439680","0","0","0"
"439693","1","1","1"
"439702","0","0","0"
"439731","0","0","0"
"439734","0","0","0"
"439743","0","0","0"
"439745","0","0","0"
"439747","1","1","1"
"439757","-1","-1","-1"
"439761","0","0","0"
"439766","1","1","1"
"439776","1","1","1"
"439785","0","0","0"
"439794","0","0","0"
"439813","1","1","1"
"439820","0","0","0"
"439823","1","1","1"
"439829","0","0","0"
"439832","1","1","1"
"439838","0","0","0"
"439851","-1","-1","-1"
"439853","0","0","0"
"439854","1","1","1"
"439857","1","1","1"
"439883","1","1","1"
"439884","0","0","0"
"439895","1","1","1"
"439906","1","1","1"
"439923","0","0","0"
"439928","1","1","1"
"439941","1","1","1"
"439945","0","0","0"
"439967","1","1","1"
"439977","1","1","1"
"439991","0","0","0"
"439996","1","1","1"
"440007","1","1","1"
"440012","1","1","1"
"440019","1","1","1"
"440027","1","1","1"
"440030","0","0","0"
"440035","1","1","1"
"440041","0","0","0"
"440042","0","0","0"
"440044","1","1","1"
"440049","1","1","1"
"440059","1","1","1"
"440062","1","1","1"
"440066","1","1","1"
"440070","1","1","1"
"440072","-1","-1","-1"
"440075","0","0","0"
"440081","0","0","0"
"440084","0.5","0","1"
"440085","1","1","1"
"440106","0","0","0"
"440110","1","1","1"
"440113","0","0","0"
"440142","1","1","1"
"440143","0","0","0"
"440153","1","1","1"
"440155","1","1","1"
"440156","1","1","1"
"440158","1","1","1"
"440159","0","0","0"
"440161","0","0","0"
"440173","1","1","1"
"440181","0","0","0"
"440195","1","1","1"
"440199","1","1","1"
"440212","1","1","1"
"440218","1","1","1"
"440220","0","0","0"
"440231","1","1","1"
"440232","0","0","0"
"440244","1","1","1"
"440253","0","0","0"
"440254","0","0","0"
"440261","0","0","0"
"440266","1","1","1"
"440271","-1","-1","-1"
"440279","0","0","0"
"440288","1","1","1"
"440289","0","0","0"
"440317","1","1","1"
"440323","0","0","0"
"440325","1","1","1"
"440334","1","1","1"
"440357","1","1","1"
"440359","0","0","0"
"440360","1","1","1"
"440361","0","0","0"
"440373","1","1","1"
"440375","1","1","1"
"440390","0","0","0"
"440396","0","0","0"
"440400","0","0","0"
"440422","1","1","1"
"440423","-1","-1","-1"
"440433","1","1","1"
"440440","-1","-1","-1"
"440443","0","0","0"
"440458","1","1","1"
"440459","1","1","1"
"440460","-1","-1","-1"
"440467","0","0","0"
"440470","0","0","0"
"440473","0","0","0"
"440477","1","1","1"
"440479","1","1","1"
"440488","1","1","1"
"440497","1","1","1"
"440504","0","0","0"
"440530","0","0","0"
"440538","0","0","0"
"440553","1","1","1"
"440560","1","1","1"
"440561","0","0","0"
"440570","0","0","0"
"440574","0","0","0"
"440584","1","1","1"
"440587","0","0","0"
"440590","1","1","1"
"440599","0","0","0"
"440602","1","1","1"
"440614","1","1","1"
"440617","0","0","0"
"440622","1","1","1"
"440624","1","1","1"
"440631","0","0","0"
"440633","1","1","1"
"440641","0","0","0"
"440656","1","1","1"
"440683","1","1","1"
"440687","0","0","0"
"440688","0","0","0"
"440710","0","0","0"
"440716","0","0","0"
"440717","0","0","0"
"440723","0","0","0"
"440727","0","0","0"
"440739","0","0","0"
"440740","0","0","0"
"440758","1","1","1"
"440759","1","1","1"
"440782","1","1","1"
"440783","1","1","1"
"440795","1","1","1"
"440807","1","1","1"
"440808","0","0","0"
"440811","1","1","1"
"440828","1","1","1"
"440838","0","0","0"
"440843","0","0","0"
"440845","0.5","0","1"
"440846","1","1","1"
"440848","1","1","1"
"440868","1","1","1"
"440875","1","1","1"
"440877","0.5","0","1"
"440879","0","0","0"
"440890","1","1","1"
"440894","1","1","1"
"440914","1","1","1"
"440921","0","0","0"
"440926","1","1","1"
"440932","1","1","1"
"440946","0","0","0"
"440949","0","0","0"
"440961","0","0","0"
"440965","0","0","0"
"440972","1","1","1"
"440979","0","0","0"
"440985","-0.5","-1","0"
"440995","0","0","0"
"441000","0","0","0"
"441002","0","0","0"
"441014","0","0","0"
"441017","0","0","0"
"441031","0","0","0"
"441033","0","0","0"
"441053","0","0","0"
"441063","1","1","1"
"441087","0","0","0"
"441096","1","1","1"
"441101","0","0","0"
"441110","0","0","0"
"441116","0","0","0"
"441119","1","1","1"
"441124","1","1","1"
"441128","-1","-1","-1"
"441140","1","1","1"
"441141","0","0","0"
"441149","0","0","0"
"441159","1","1","1"
"441168","1","1","1"
"441171","1","1","1"
"441172","1","1","1"
"441182","0","0","0"
"441184","1","1","1"
"441190","0","0","0"
"441213","1","1","1"
"441226","1","1","1"
"441233","-1","-1","-1"
"441234","1","1","1"
"441238","0","0","0"
"441248","0","0","0"
"441249","1","1","1"
"441251","0","0","0"
"441252","1","1","1"
"441260","1","1","1"
"441261","-1","-1","-1"
"441262","1","1","1"
"441285","0","0","0"
"441302","1","1","1"
"441303","1","1","1"
"441314","0","0","0"
"441317","1","1","1"
"441328","1","1","1"
"441331","0","0","0"
"441341","1","1","1"
"441345","1","1","1"
"441349","-1","-1","-1"
"441365","0","0","0"
"441372","0","0","0"
"441395","0","0","0"
"441399","1","1","1"
"441402","-0.5","-1","0"
"441414","1","1","1"
"441415","0","0","0"
"441440","1","1","1"
"441441","1","1","1"
"441444","0","0","0"
"441452","1","1","1"
"441454","1","1","1"
"441455","0.5","0","1"
"441489","1","1","1"
"441494","1","1","1"
"441496","0","0","0"
"441501","0","0","0"
"441503","1","1","1"
"441513","1","1","1"
"441519","0","0","0"
"441520","0","0","0"
"441532","1","1","1"
"441541","0","0","0"
"441552","1","1","1"
"441559","1","1","1"
"441565","1","1","1"
"441569","1","1","1"
"441577","1","1","1"
"441579","1","1","1"
"441590","1","1","1"
"441594","1","1","1"
"441596","0.5","0","1"
"441600","-1","-1","-1"
"441607","1","1","1"
"441613","1","1","1"
"441617","1","1","1"
"441620","0","0","0"
"441622","0","0","0"
"441625","1","1","1"
"441635","0","-1","1"
"441636","-1","-1","-1"
"441639","0","0","0"
"441649","0","0","0"
"441651","1","1","1"
"441683","0.5","0","1"
"441698","1","1","1"
"441738","0","0","0"
"441751","-1","-1","-1"
"441753","0","0","0"
"441771","0","0","0"
"441773","-1","-1","-1"
"441777","1","1","1"
"441789","1","1","1"
"441793","0","0","0"
"441796","1","1","1"
"441799","0","0","0"
"441808","1","1","1"
"441810","1","1","1"
"441812","0","0","0"
"441825","0","0","0"
"441827","1","1","1"
"441829","0.5","0","1"
"441839","0","0","0"
"441842","0","0","0"
"441865","1","1","1"
"441870","1","1","1"
"441903","0","0","0"
"441904","0","0","0"
"441908","0","0","0"
"441912","1","1","1"
"441913","0","0","0"
"441920","0.5","0","1"
"441921","1","1","1"
"441922","0","0","0"
"441924","0","0","0"
"441929","1","1","1"
"441948","1","1","1"
"441959","0","0","0"
"441961","0","0","0"
"441968","0","0","0"
"441973","1","1","1"
"441979","0","0","0"
"441985","1","1","1"
"441990","0","0","0"
"441991","1","1","1"
"441994","0","0","0"
"441995","-1","-1","-1"
"441996","0","0","0"
"441998","1","1","1"
"441999","0","0","0"
"442001","0","0","0"
"442003","1","1","1"
"442005","0","0","0"
"442046","-1","-1","-1"
"442052","0","0","0"
"442058","1","1","1"
"442061","0","0","0"
"442078","1","1","1"
"442079","1","1","1"
"442080","1","1","1"
"442092","1","1","1"
"442102","0","0","0"
"442104","-0.5","-1","0"
"442118","0","0","0"
"442135","1","1","1"
"442140","1","1","1"
"442143","1","1","1"
"442151","1","1","1"
"442153","0.5","0","1"
"442165","-1","-1","-1"
"442177","1","1","1"
"442182","0","0","0"
"442183","1","1","1"
"442188","1","1","1"
"442196","0.5","0","1"
"442199","0.5","0","1"
"442211","0","0","0"
"442228","1","1","1"
"442243","0","0","0"
"442245","0","0","0"
"442246","0","0","0"
"442255","0","0","0"
"442268","1","1","1"
"442276","0","0","0"
"442279","0","0","0"
"442301","0","0","0"
"442302","1","1","1"
"442304","0","0","0"
"442311","1","1","1"
"442313","0","0","0"
"442316","0","0","0"
"442328","0","0","0"
"442335","1","1","1"
"442345","1","1","1"
"442347","0","0","0"
"442348","0","0","0"
"442372","0","0","0"
"442385","1","1","1"
"442389","1","1","1"
"442390","0","0","0"
"442394","0","0","0"
