"Step","env: VSS - ep_info/Energy","env: VSS - ep_info/Energy__MIN","env: VSS - ep_info/Energy__MAX"
"357638","-178.4253911797145","-178.4253911797145","-178.4253911797145"
"357652","-78.65281767109212","-78.65281767109212","-78.65281767109212"
"357657","-88.22843881454388","-88.22843881454388","-88.22843881454388"
"357685","-64.83528284181415","-64.83528284181415","-64.83528284181415"
"357689","-202.33908233079677","-202.33908233079677","-202.33908233079677"
"357724","-59.16701186095562","-59.16701186095562","-59.16701186095562"
"357737","-58.497456900859596","-58.497456900859596","-58.497456900859596"
"357739","-244.63846521103957","-244.63846521103957","-244.63846521103957"
"357740","-108.98311226089679","-108.98311226089679","-108.98311226089679"
"357775","-140.09925606032263","-140.09925606032263","-140.09925606032263"
"357777","-158.1819957923731","-158.1819957923731","-158.1819957923731"
"357785","-96.51447006615432","-96.51447006615432","-96.51447006615432"
"357793","-81.74632902359707","-81.74632902359707","-81.74632902359707"
"357815","-44.690681855256365","-44.690681855256365","-44.690681855256365"
"357826","-29.09562071771328","-29.09562071771328","-29.09562071771328"
"357852","-282.9892389719335","-282.9892389719335","-282.9892389719335"
"357894","-63.731814536810056","-63.731814536810056","-63.731814536810056"
"357901","-132.9425580962919","-132.9425580962919","-132.9425580962919"
"357911","-248.06918001752047","-248.06918001752047","-248.06918001752047"
"357980","-91.03484592824677","-91.03484592824677","-91.03484592824677"
"358000","-86.97068453853143","-86.97068453853143","-86.97068453853143"
"358025","-72.13024846095428","-72.13024846095428","-72.13024846095428"
"358049","-161.10601470016107","-161.10601470016107","-161.10601470016107"
"358092","-31.11411303998377","-31.11411303998377","-31.11411303998377"
"358146","-111.49732114225252","-111.49732114225252","-111.49732114225252"
"358166","-275.3704977692777","-275.3704977692777","-275.3704977692777"
"358237","-17.677489422823196","-17.677489422823196","-17.677489422823196"
"358345","-111.74725726158762","-111.74725726158762","-111.74725726158762"
"358346","-73.2895397606555","-73.2895397606555","-73.2895397606555"
"358393","-161.94997510205422","-161.94997510205422","-161.94997510205422"
"358422","-271.7171417391584","-271.7171417391584","-271.7171417391584"
"358444","-141.3961221220065","-141.3961221220065","-141.3961221220065"
"358477","-102.89073431092262","-102.89073431092262","-102.89073431092262"
"358490","-239.5928601314689","-239.5928601314689","-239.5928601314689"
"358514","-244.4908776279615","-244.4908776279615","-244.4908776279615"
"358548","-273.4330857903577","-273.4330857903577","-273.4330857903577"
"358566","-226.91663521971435","-226.91663521971435","-226.91663521971435"
"358592","-44.836521638627595","-44.836521638627595","-44.836521638627595"
"358597","-254.24031043994958","-254.24031043994958","-254.24031043994958"
"358598","-196.0870183921252","-196.0870183921252","-196.0870183921252"
"358610","-73.30089339035523","-73.30089339035523","-73.30089339035523"
"358615","-282.87160262643664","-282.87160262643664","-282.87160262643664"
"358617","-95.35515447064894","-95.35515447064894","-95.35515447064894"
"358722","-160.96121572949025","-160.96121572949025","-160.96121572949025"
"358724","-75.00662965325343","-75.00662965325343","-75.00662965325343"
"358776","-37.90715890470535","-37.90715890470535","-37.90715890470535"
"358778","-96.36143680673855","-96.36143680673855","-96.36143680673855"
"358843","-17.9701932008171","-17.9701932008171","-17.9701932008171"
"358883","-84.94900170438402","-84.94900170438402","-84.94900170438402"
"358886","-145.43773327295938","-248.02385253225506","-42.8516140136637"
"359021","-157.16274514818164","-157.16274514818164","-157.16274514818164"
"359032","-144.73765133916535","-144.73765133916535","-144.73765133916535"
"359047","-286.88810458705757","-286.88810458705757","-286.88810458705757"
"359110","-130.1079236500471","-130.1079236500471","-130.1079236500471"
"359111","-178.27628445026176","-178.27628445026176","-178.27628445026176"
"359119","-63.849687843827056","-63.849687843827056","-63.849687843827056"
"359121","-151.16649411484383","-151.16649411484383","-151.16649411484383"
"359128","-127.87411183187821","-127.87411183187821","-127.87411183187821"
"359140","-76.75626532232876","-76.75626532232876","-76.75626532232876"
"359145","-57.81032221177616","-57.81032221177616","-57.81032221177616"
"359154","-103.10276017864018","-103.10276017864018","-103.10276017864018"
"359165","-72.63228130224785","-72.63228130224785","-72.63228130224785"
"359180","-216.41959609812733","-216.41959609812733","-216.41959609812733"
"359182","-132.3302779721806","-132.3302779721806","-132.3302779721806"
"359188","-41.35354934840467","-41.35354934840467","-41.35354934840467"
"359201","-136.27891566923165","-136.27891566923165","-136.27891566923165"
"359250","-169.47736016085176","-169.47736016085176","-169.47736016085176"
"359251","-56.650959515396956","-56.650959515396956","-56.650959515396956"
"359271","-42.62291922042618","-42.62291922042618","-42.62291922042618"
"359284","-103.50489974988848","-103.50489974988848","-103.50489974988848"
"359303","-93.68035709533471","-93.68035709533471","-93.68035709533471"
"359359","-51.076069599905324","-51.076069599905324","-51.076069599905324"
"359397","-52.91775139352922","-52.91775139352922","-52.91775139352922"
"359405","-74.05670562742397","-74.05670562742397","-74.05670562742397"
"359407","-290.134936574945","-290.134936574945","-290.134936574945"
"359412","-120.07518556598593","-120.07518556598593","-120.07518556598593"
"359438","-117.54232059293079","-117.54232059293079","-117.54232059293079"
"359505","-78.69021457822559","-78.69021457822559","-78.69021457822559"
"359510","-49.017780500290456","-49.017780500290456","-49.017780500290456"
"359530","-82.65238577334028","-82.65238577334028","-82.65238577334028"
"359545","-84.08210503899778","-84.08210503899778","-84.08210503899778"
"359552","-52.91896618374086","-52.91896618374086","-52.91896618374086"
"359587","-208.338712852292","-208.338712852292","-208.338712852292"
"359622","-70.9004076627847","-70.9004076627847","-70.9004076627847"
"359625","-101.8235384568869","-101.8235384568869","-101.8235384568869"
"359638","-102.44683135672193","-102.44683135672193","-102.44683135672193"
"359642","-63.43501055545905","-63.43501055545905","-63.43501055545905"
"359674","-111.71604151713872","-111.71604151713872","-111.71604151713872"
"359707","-169.63668266961548","-169.63668266961548","-169.63668266961548"
"359728","-56.672352504628854","-56.672352504628854","-56.672352504628854"
"359755","-36.91018617152084","-36.91018617152084","-36.91018617152084"
"359795","-48.63448438874501","-48.63448438874501","-48.63448438874501"
"359811","-71.67164428110422","-101.70323250028684","-41.6400560619216"
"359856","-36.6454456831791","-36.6454456831791","-36.6454456831791"
"359868","-216.187000193913","-216.187000193913","-216.187000193913"
"359894","-67.4086260464236","-67.4086260464236","-67.4086260464236"
"359922","-156.74752446741596","-156.74752446741596","-156.74752446741596"
"359952","-234.59437195430328","-234.59437195430328","-234.59437195430328"
"359957","-175.0304798939114","-175.0304798939114","-175.0304798939114"
"359974","-193.53398587348562","-193.53398587348562","-193.53398587348562"
"359994","-126.16052398299695","-126.16052398299695","-126.16052398299695"
"360011","-146.85635079737466","-146.85635079737466","-146.85635079737466"
"360043","-111.63858803808517","-111.63858803808517","-111.63858803808517"
"360053","-67.72669130247753","-67.72669130247753","-67.72669130247753"
"360064","-87.25317648700835","-87.25317648700835","-87.25317648700835"
"360069","-222.79161137204923","-222.79161137204923","-222.79161137204923"
"360076","-136.07276947569463","-136.07276947569463","-136.07276947569463"
"360086","-100.56447030251451","-100.56447030251451","-100.56447030251451"
"360087","-174.08170956988755","-174.08170956988755","-174.08170956988755"
"360092","-74.5617626414661","-74.5617626414661","-74.5617626414661"
"360190","-125.53005197712841","-125.53005197712841","-125.53005197712841"
"360199","-78.1314497093649","-78.1314497093649","-78.1314497093649"
"360205","-120.00713049769996","-120.00713049769996","-120.00713049769996"
"360233","-231.10614552569865","-231.10614552569865","-231.10614552569865"
"360279","-142.52721256976386","-142.52721256976386","-142.52721256976386"
"360282","-76.09245753826903","-76.09245753826903","-76.09245753826903"
"360293","-265.3530641891931","-265.3530641891931","-265.3530641891931"
"360306","-70.27004985391268","-70.27004985391268","-70.27004985391268"
"360322","-105.75728043218508","-105.75728043218508","-105.75728043218508"
"360374","-50.04768895182655","-50.04768895182655","-50.04768895182655"
"360383","-100.9455600613665","-100.9455600613665","-100.9455600613665"
"360406","-42.29892692811298","-42.29892692811298","-42.29892692811298"
"360412","-118.7661920955901","-118.7661920955901","-118.7661920955901"
"360417","-219.0959863592242","-219.0959863592242","-219.0959863592242"
"360467","-70.37129476697555","-70.37129476697555","-70.37129476697555"
"360476","-258.8448388416343","-258.8448388416343","-258.8448388416343"
"360478","-76.80023993318093","-76.80023993318093","-76.80023993318093"
"360483","-110.64856815695684","-110.64856815695684","-110.64856815695684"
"360491","-72.81262120226003","-72.81262120226003","-72.81262120226003"
"360506","-50.662650127823426","-50.662650127823426","-50.662650127823426"
"360515","-229.1153969259531","-229.1153969259531","-229.1153969259531"
"360554","-204.49871478793878","-204.49871478793878","-204.49871478793878"
"360573","-82.24863620672376","-82.24863620672376","-82.24863620672376"
"360616","-56.87967660155546","-61.204234160514865","-52.55511904259606"
"360617","-75.10561968171831","-75.10561968171831","-75.10561968171831"
"360659","-35.348035365255356","-35.348035365255356","-35.348035365255356"
"360672","-24.543315572576436","-24.543315572576436","-24.543315572576436"
"360714","-144.66143514008098","-144.66143514008098","-144.66143514008098"
"360735","-64.05028237706406","-64.05028237706406","-64.05028237706406"
"360739","-64.68519662315158","-64.68519662315158","-64.68519662315158"
"360782","-281.00442838279247","-281.00442838279247","-281.00442838279247"
"360797","-73.93941209307523","-73.93941209307523","-73.93941209307523"
"360808","-56.178430474840134","-56.178430474840134","-56.178430474840134"
"360826","-145.65975014088647","-145.65975014088647","-145.65975014088647"
"360842","-301.9636405927214","-301.9636405927214","-301.9636405927214"
"360849","-93.3753669578727","-93.3753669578727","-93.3753669578727"
"360881","-123.72558901593835","-123.72558901593835","-123.72558901593835"
"360898","-103.53615731140545","-103.53615731140545","-103.53615731140545"
"360942","-152.34086192753045","-152.34086192753045","-152.34086192753045"
"360950","-80.72286346410473","-80.72286346410473","-80.72286346410473"
"360998","-60.952957615054565","-60.952957615054565","-60.952957615054565"
"361034","-50.80637580680772","-50.80637580680772","-50.80637580680772"
"361067","-64.2662326235342","-64.2662326235342","-64.2662326235342"
"361074","-103.0626454643343","-103.0626454643343","-103.0626454643343"
"361130","-115.42645002681832","-115.42645002681832","-115.42645002681832"
"361143","-49.1792035345084","-49.1792035345084","-49.1792035345084"
"361175","-70.39226427000342","-70.39226427000342","-70.39226427000342"
"361195","-28.728249336017","-28.728249336017","-28.728249336017"
"361197","-90.3645585080511","-90.3645585080511","-90.3645585080511"
"361220","-47.47625472911795","-47.47625472911795","-47.47625472911795"
"361235","-93.90463200750851","-93.90463200750851","-93.90463200750851"
"361243","-75.36043552806893","-75.36043552806893","-75.36043552806893"
"361252","-138.93127448802872","-138.93127448802872","-138.93127448802872"
"361268","-86.42834200080057","-86.42834200080057","-86.42834200080057"
"361272","-88.67336327465773","-88.67336327465773","-88.67336327465773"
"361273","-61.22744148398578","-61.22744148398578","-61.22744148398578"
"361292","-85.18489319581742","-85.18489319581742","-85.18489319581742"
"361328","-140.45336416807683","-199.8903310458706","-81.01639729028308"
"361345","-70.7911810724128","-70.7911810724128","-70.7911810724128"
"361380","-104.86936786628532","-104.86936786628532","-104.86936786628532"
"361382","-129.02276366083177","-129.02276366083177","-129.02276366083177"
"361404","-73.3515382405582","-73.3515382405582","-73.3515382405582"
"361424","-114.37606719581828","-114.37606719581828","-114.37606719581828"
"361428","-143.54048952646835","-143.54048952646835","-143.54048952646835"
"361450","-176.7184970898361","-176.7184970898361","-176.7184970898361"
"361455","-50.212748817181286","-50.212748817181286","-50.212748817181286"
"361473","-87.04399651397291","-87.04399651397291","-87.04399651397291"
"361475","-94.15230332391556","-104.83017382526754","-83.47443282256357"
"361476","-288.68180654250614","-288.68180654250614","-288.68180654250614"
"361505","-122.329140243993","-122.329140243993","-122.329140243993"
